entity_id,entity_name,primary_asset_class,entity_type,website,fit_score,entity_evidence_status,claim_id,claim_type,claim,claim_evidence_status,claim_confidence,source_url,source_quality,source_tier,source_text_snippet,paper_ready
climate-asset-management,Climate Asset Management,Patient Capital,natural-capital fund manager,https://climateassetmanagement.com,62,candidate_evidence,claim-climate-asset-management-intake-003,intake_patient-capital_bucket_signal,Climate Asset Management has source-backed Patient Capital bucket evidence: source text contains 'stewardship'.,candidate_evidence,65,https://climateassetmanagement.com,primary,public_web,,0
climate-asset-management,Climate Asset Management,Patient Capital,natural-capital fund manager,https://climateassetmanagement.com,62,candidate_evidence,claim-climate-asset-management-intake-004,intake_patient-capital_bucket_signal,Climate Asset Management has source-backed Patient Capital bucket evidence: source text contains 'mission'.,candidate_evidence,65,https://climateassetmanagement.com,primary,public_web,,0
climate-asset-management,Climate Asset Management,Patient Capital,natural-capital fund manager,https://climateassetmanagement.com,62,candidate_evidence,claim-climate-asset-management-intake-005,intake_patient-capital_bucket_signal,Climate Asset Management has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://climateassetmanagement.com,primary,public_web,,0
compagnie-du-bois-sauvage,Compagnie du Bois Sauvage,Patient Capital,Belgian family industrial holding,https://www.bois-sauvage.be/,62,candidate_evidence,claim-compagnie-du-bois-sauvage-intake-001,intake_patient-capital_bucket_signal,Compagnie du Bois Sauvage has source-backed Patient Capital bucket evidence: source text contains 'long term'.,candidate_evidence,65,https://www.bois-sauvage.be/,primary,public_web,,0
compagnie-du-bois-sauvage,Compagnie du Bois Sauvage,Patient Capital,Belgian family industrial holding,https://www.bois-sauvage.be/,62,candidate_evidence,claim-compagnie-du-bois-sauvage-intake-002,intake_patient-capital_bucket_signal,Compagnie du Bois Sauvage has source-backed Patient Capital bucket evidence: source text contains 'dividend'.,candidate_evidence,65,https://www.bois-sauvage.be/,primary,public_web,,0
compagnie-du-bois-sauvage,Compagnie du Bois Sauvage,Patient Capital,Belgian family industrial holding,https://www.bois-sauvage.be/,62,candidate_evidence,claim-compagnie-du-bois-sauvage-intake-003,intake_patient-capital_bucket_signal,Compagnie du Bois Sauvage has source-backed Patient Capital bucket evidence: source text contains 'mission'.,candidate_evidence,65,https://www.bois-sauvage.be/,primary,public_web,,0
compagnie-du-bois-sauvage,Compagnie du Bois Sauvage,Patient Capital,Belgian family industrial holding,https://www.bois-sauvage.be/,62,candidate_evidence,claim-compagnie-du-bois-sauvage-intake-004,intake_patient-capital_bucket_signal,Compagnie du Bois Sauvage has source-backed Patient Capital bucket evidence: source text contains 'trust'.,candidate_evidence,65,https://www.bois-sauvage.be/,primary,public_web,,0
congruent-ventures,Congruent Ventures,Patient Capital,climate sustainability venture fund,https://congruentvc.com/,62,candidate_evidence,claim-congruent-ventures-intake-001,intake_patient-capital_bucket_signal,Congruent Ventures has source-backed Patient Capital bucket evidence: source text contains 'mission'.,candidate_evidence,65,https://congruentvc.com/,primary,public_web,,0
congruent-ventures,Congruent Ventures,Patient Capital,climate sustainability venture fund,https://congruentvc.com/,62,candidate_evidence,claim-congruent-ventures-intake-002,intake_patient-capital_bucket_signal,Congruent Ventures has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://congruentvc.com/,primary,public_web,,0
copley-equity-partners,Copley Equity Partners,Patient Capital,Lower middle-market private equity firm,https://www.copleyequity.com,62,candidate_evidence,claim-copley-equity-partners-intake-001,intake_portfolio-capital_bucket_signal,Copley Equity Partners has source-backed Portfolio Capital bucket evidence: source text contains 'subsidiaries'.,candidate_evidence,65,https://www.copleyequity.com,primary,public_web,,0
copley-equity-partners,Copley Equity Partners,Patient Capital,Lower middle-market private equity firm,https://www.copleyequity.com,62,candidate_evidence,claim-copley-equity-partners-intake-002,intake_portfolio-capital_bucket_signal,Copley Equity Partners has source-backed Portfolio Capital bucket evidence: source text contains 'portfolio companies'.,candidate_evidence,65,https://www.copleyequity.com,primary,public_web,,0
cottonwood-acquisitions,Cottonwood Acquisitions,Patient Capital,family office long-hold acquirer,https://cottonwoodacquisitions.com/,62,candidate_evidence,claim-cottonwood-acquisitions-intake-001,intake_patient-capital_bucket_signal,Cottonwood Acquisitions has source-backed Patient Capital bucket evidence: source text contains 'long term'.,candidate_evidence,65,https://cottonwoodacquisitions.com/,primary,public_web,,0
cottonwood-acquisitions,Cottonwood Acquisitions,Patient Capital,family office long-hold acquirer,https://cottonwoodacquisitions.com/,62,candidate_evidence,claim-cottonwood-acquisitions-intake-002,intake_patient-capital_bucket_signal,Cottonwood Acquisitions has source-backed Patient Capital bucket evidence: source text contains 'trust'.,candidate_evidence,65,https://cottonwoodacquisitions.com/,primary,public_web,,0
cottonwood-acquisitions,Cottonwood Acquisitions,Patient Capital,family office long-hold acquirer,https://cottonwoodacquisitions.com/,62,candidate_evidence,claim-cottonwood-acquisitions-intake-003,intake_patient-capital_bucket_signal,Cottonwood Acquisitions has source-backed Patient Capital bucket evidence: source text contains 'family office'.,candidate_evidence,65,https://cottonwoodacquisitions.com/,primary,public_web,,0
cox-family-holdings,Cox Family Holdings,Patient Capital,single-family office direct investment vehicle,https://coxfamilyholdings.com,62,candidate_evidence,claim-cox-family-holdings-intake-001,intake_patient-capital_bucket_signal,Cox Family Holdings has source-backed Patient Capital bucket evidence: source text contains 'steward'.,candidate_evidence,65,https://coxfamilyholdings.com,primary,public_web,,0
cox-family-holdings,Cox Family Holdings,Patient Capital,single-family office direct investment vehicle,https://coxfamilyholdings.com,62,candidate_evidence,claim-cox-family-holdings-intake-002,intake_patient-capital_bucket_signal,Cox Family Holdings has source-backed Patient Capital bucket evidence: source text contains 'stewardship'.,candidate_evidence,65,https://coxfamilyholdings.com,primary,public_web,,0
cox-family-holdings,Cox Family Holdings,Patient Capital,single-family office direct investment vehicle,https://coxfamilyholdings.com,62,candidate_evidence,claim-cox-family-holdings-intake-003,intake_patient-capital_bucket_signal,Cox Family Holdings has source-backed Patient Capital bucket evidence: source text contains 'mission'.,candidate_evidence,65,https://coxfamilyholdings.com,primary,public_web,,0
cox-family-holdings,Cox Family Holdings,Patient Capital,single-family office direct investment vehicle,https://coxfamilyholdings.com,62,candidate_evidence,claim-cox-family-holdings-intake-004,intake_patient-capital_bucket_signal,Cox Family Holdings has source-backed Patient Capital bucket evidence: source text contains 'family-owned'.,candidate_evidence,65,https://coxfamilyholdings.com,primary,public_web,,0
cranemere,Cranemere,Patient Capital,permanent capital holding company,https://www.cranemere.com,62,candidate_evidence,claim-cranemere-intake-001,intake_patient-capital_bucket_signal,Cranemere has source-backed Patient Capital bucket evidence: source text contains 'permanent capital'.,candidate_evidence,65,https://www.cranemere.com,primary,public_web,,0
cranemere,Cranemere,Patient Capital,permanent capital holding company,https://www.cranemere.com,62,candidate_evidence,claim-cranemere-intake-002,intake_patient-capital_bucket_signal,Cranemere has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,candidate_evidence,65,https://www.cranemere.com,primary,public_web,,0
cranemere,Cranemere,Patient Capital,permanent capital holding company,https://www.cranemere.com,62,candidate_evidence,claim-cranemere-intake-003,intake_patient-capital_bucket_signal,Cranemere has source-backed Patient Capital bucket evidence: source text contains 'perpetual'.,candidate_evidence,65,https://www.cranemere.com,primary,public_web,,0
cranemere,Cranemere,Patient Capital,permanent capital holding company,https://www.cranemere.com,62,candidate_evidence,claim-cranemere-intake-004,intake_patient-capital_bucket_signal,Cranemere has source-backed Patient Capital bucket evidence: source text contains 'perpetual capital'.,candidate_evidence,65,https://www.cranemere.com,primary,public_web,,0
cranemere,Cranemere,Patient Capital,permanent capital holding company,https://www.cranemere.com,62,candidate_evidence,claim-cranemere-intake-005,intake_patient-capital_bucket_signal,Cranemere has source-backed Patient Capital bucket evidence: source text contains 'generations'.,candidate_evidence,65,https://www.cranemere.com,primary,public_web,,0
cranemere,Cranemere,Patient Capital,permanent capital holding company,https://www.cranemere.com,62,candidate_evidence,claim-cranemere-intake-006,intake_patient-capital_bucket_signal,Cranemere has source-backed Patient Capital bucket evidence: source text contains 'family business'.,candidate_evidence,65,https://www.cranemere.com,primary,public_web,,0
cranemere,Cranemere,Patient Capital,permanent capital holding company,https://www.cranemere.com,62,candidate_evidence,claim-cranemere-intake-007,intake_patient-capital_bucket_signal,Cranemere has source-backed Patient Capital bucket evidence: source text contains 'family-owned'.,candidate_evidence,65,https://www.cranemere.com,primary,public_web,,0
cranemere,Cranemere,Patient Capital,permanent capital holding company,https://www.cranemere.com,62,candidate_evidence,claim-cranemere-intake-008,intake_patient-capital_bucket_signal,Cranemere has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://www.cranemere.com,primary,public_web,,0
cranemere,Cranemere,Patient Capital,permanent capital holding company,https://www.cranemere.com,62,candidate_evidence,claim-cranemere-intake-009,intake_patient-capital_bucket_signal,Cranemere has source-backed Patient Capital bucket evidence: source text contains 'long-term success'.,candidate_evidence,65,https://www.cranemere.com,primary,public_web,,0
creadev,Creadev,Patient Capital,Mulliez family direct investment company,https://www.creadev.com,62,candidate_evidence,claim-creadev-intake-001,intake_patient-capital_bucket_signal,Creadev has source-backed Patient Capital bucket evidence: source text contains 'mission'.,candidate_evidence,65,https://www.creadev.com,primary,public_web,,0
creadev,Creadev,Patient Capital,Mulliez family direct investment company,https://www.creadev.com,62,candidate_evidence,claim-creadev-intake-002,intake_patient-capital_bucket_signal,Creadev has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://www.creadev.com,primary,public_web,,0
creation-investments-capital-management,Creation Investments Capital Management,Patient Capital,mission-driven impact PE / private credit manager,https://www.creationinvestments.com/,62,candidate_evidence,claim-creation-investments-capital-management-intake-001,intake_patient-capital_bucket_signal,Creation Investments Capital Management has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,candidate_evidence,65,https://www.creationinvestments.com/,primary,public_web,,0
